window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,performance_mean_30d,performance_std_30d,performance_trend_30d,attendance_rate_30d,positive_behavior_count_30d,negative_behavior_count_30d,idea_count_30d,feat_count_30d,teamwork_count_30d,sacrifice_count_30d,lapse_count_30d,slip_count_30d,disruption_count_30d,sabotage_count_30d,n_efficacy_obs,split
98000458_2022-04-25,98000458,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,1.0150000000000001,0.34070360633316027,0.07625624449015654,0.9523809523809523,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,test
98000460_2022-04-25,98000460,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.7047619047619047,0.29064788056373386,-0.32983742429072355,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000461_2022-04-25,98000461,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6950000000000001,0.25848750351551664,0.010170913285099703,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,test
98000463_2022-04-25,98000463,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.985,0.35581633346137265,-0.06460664660739016,0.9523809523809523,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000465_2022-04-25,98000465,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.9899999999999999,0.41914700348006284,0.05699989857669329,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,test
98000467_2022-04-25,98000467,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.79,0.29181825634603825,-0.32189683058604934,0.9523809523809523,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,20,test
98000468_2022-04-25,98000468,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5210526315789474,0.27198641176929134,-0.44129380475594476,0.9047619047619048,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,test
98000469_2022-04-25,98000469,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.7428571428571429,0.2803059552906941,0.05795345871852099,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000472_2022-04-25,98000472,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5714285714285714,0.26859422395661664,-0.29435766656040774,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000473_2022-04-25,98000473,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5238095238095238,0.5708806897283896,0.7386675167357345,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000474_2022-04-25,98000474,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5380952380952381,0.19358768162305803,0.018265859101052155,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000475_2022-04-25,98000475,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6476190476190476,0.2522281657924975,0.11973222824354478,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21,test
98000476_2022-04-25,98000476,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.7952380952380952,0.4532948162908887,-0.4774944214217397,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21,test
98000477_2022-04-25,98000477,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8666666666666666,0.27080128015453203,-0.4485176920624797,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,21,test
98000478_2022-04-25,98000478,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.9476190476190476,0.3092232973419817,-0.22368504941026357,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21,test
98000479_2022-04-25,98000479,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.36,0.21860803664140652,-0.34861660079051404,0.9523809523809523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,test
98000480_2022-04-25,98000480,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.7285714285714286,0.28309513797106645,-0.3824354478801396,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000485_2022-04-25,98000485,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5761904761904761,0.22562083659263812,-0.06388269046860057,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,test
98000486_2022-04-25,98000486,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5650000000000002,0.22070461326349633,0.10474992135891774,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000488_2022-04-25,98000488,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,1.1349999999999998,0.6376560696471842,0.17193675889327958,0.9523809523809523,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,20,test
98000489_2022-04-25,98000489,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8047619047619047,0.26167955685569033,0.1822760599298695,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000490_2022-04-25,98000490,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.725,0.45175097937737896,0.11917238581426054,0.9523809523809523,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20,test
98000491_2022-04-25,98000491,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.85,0.2544343571636173,-0.1507217662043586,0.9523809523809523,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20,test
98000492_2022-04-25,98000492,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.625,0.6060006948059244,-0.5031135012737046,0.9523809523809523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,test
98000493_2022-04-25,98000493,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.838888888888889,0.39873164923865173,-0.20330866347409632,0.8571428571428571,6.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,18,test
98000494_2022-04-25,98000494,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.665,0.26011131220468303,-0.16241228516220957,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,test
98000496_2022-04-25,98000496,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5050000000000001,0.29642608025042533,-0.19173589855706205,0.9523809523809523,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,20,test
98000497_2022-04-25,98000497,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.39047619047619053,0.16402671094904606,-0.17175645521198582,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21,test
98000500_2022-04-25,98000500,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6047619047619048,0.27472930399975626,-0.15712464137711185,1.0,4.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,21,test
98000501_2022-04-25,98000501,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.4523809523809524,0.19651729597938097,0.1513866751673572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000503_2022-04-25,98000503,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.655,0.1700619082322051,0.057984691202683875,0.9523809523809523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000505_2022-04-25,98000505,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6526315789473685,0.5210762591370454,-0.08349923430321628,0.9047619047619048,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,test
98000506_2022-04-25,98000506,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8800000000000001,0.3981536333998142,-0.28017196183286236,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000508_2022-04-25,98000508,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.657142857142857,0.28560712276032013,0.0464775262990122,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000509_2022-04-25,98000509,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.65,0.2617812288241957,-0.06450465104457896,0.8571428571428571,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18,test
98000511_2022-04-25,98000511,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6052631578947368,0.24375234291871448,-0.4800793712551552,0.9047619047619048,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19,test
98000512_2022-04-25,98000512,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6047619047619048,0.3680709041423819,0.06579534587185214,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21,test
98000513_2022-04-25,98000513,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.785,0.34530688105692764,0.2593617896823913,0.9523809523809523,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,20,test
98000514_2022-04-25,98000514,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6599999999999999,0.2010498759800139,-0.14154832798900566,0.9523809523809523,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,test
98000515_2022-04-25,98000515,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8142857142857142,0.3135055251278903,-0.19222186802677657,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000517_2022-04-25,98000517,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.7333333333333333,0.3336665001664586,-0.42107108702582063,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000518_2022-04-25,98000518,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.9285714285714284,0.36075318036416143,-0.3944851769206245,1.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,21,test
98000519_2022-04-25,98000519,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5157894736842106,0.22176854274154303,0.28742044178210435,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,test
98000520_2022-04-25,98000520,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5549999999999999,0.23946211655115282,-0.03870819972514864,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,test
98000521_2022-04-25,98000521,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.961904761904762,0.2923631140827968,-0.3536499840612043,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,test
98000522_2022-04-25,98000522,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.680952380952381,0.42381487423053904,0.2649984061204975,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000523_2022-04-25,98000523,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5523809523809524,0.30597229877727106,0.08310487727127823,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000524_2022-04-25,98000524,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6285714285714284,0.24928469095164493,-0.09926681542875326,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000527_2022-04-25,98000527,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.40476190476190477,0.16575943555704595,-0.10290086069493132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000529_2022-04-25,98000529,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.615,0.4233637231805096,-0.3969997321189398,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000530_2022-04-25,98000530,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.480952380952381,0.4032605207791207,0.4176283072999681,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000532_2022-04-25,98000532,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.7999999999999998,0.24899799195977468,-0.2691106152374879,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21,test
98000533_2022-04-25,98000533,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.9526315789473685,0.31862276729112954,-0.09037889148097471,0.9047619047619048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,test
98000535_2022-04-25,98000535,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6714285714285714,0.6466396656120449,-0.4730953139942622,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,test
98000536_2022-04-25,98000536,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.38095238095238093,0.18060744065250364,-0.07641058335989778,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000537_2022-04-25,98000537,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8052631578947369,0.4156302900555924,-0.4080919931856895,0.9047619047619048,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19,test
98000539_2022-04-25,98000539,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.523809523809524,0.2343176517139968,-0.21928594198278564,1.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,21,test
98000541_2022-04-25,98000541,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6523809523809524,0.6431322162814173,0.07908830092445017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000543_2022-04-25,98000543,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5210526315789474,0.22004784168807234,0.15368182960542884,0.9047619047619048,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,19,test
98000544_2022-04-25,98000544,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.89,0.7426127417507232,0.04010840108401027,0.9523809523809523,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,test
98000547_2022-04-25,98000547,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6333333333333333,0.3785938897200183,0.3822441823398147,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21,test
98000550_2022-04-25,98000550,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6789473684210526,0.2529359764587365,-0.027844103828082542,0.9047619047619048,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19,test
98000555_2022-04-25,98000555,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.41,0.1860956177543373,-0.11372318542462527,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000560_2022-04-25,98000560,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.43809523809523815,0.38141341150540375,-0.19662097545425558,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21,test
98000561_2022-04-25,98000561,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.585,0.1899445902583726,-0.3324370223606001,0.9523809523809523,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,test
98000562_2022-04-25,98000562,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6428571428571429,0.20389072703639216,-0.012336627350972029,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000563_2022-04-25,98000563,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5238095238095238,0.4570610045768091,0.27073637233025166,1.0,5.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,21,test
98000565_2022-04-25,98000565,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.4149999999999999,0.48696157851248223,-0.19402773846589288,0.9523809523809523,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20,test
98000567_2022-04-25,98000567,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.9749999999999999,0.503540099276063,-0.1624505928853758,0.9523809523809523,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20,test
98000569_2022-04-25,98000569,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6799999999999999,0.198944583661936,-0.01930343047398131,0.9523809523809523,6.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,20,test
98000570_2022-04-25,98000570,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.845,0.30689446154389266,-0.5120862774265525,0.9523809523809523,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,test
98000571_2022-04-25,98000571,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8047619047619047,0.32167715255546275,-0.14909148868345526,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,test
98000572_2022-04-25,98000572,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5428571428571429,0.17196345126633325,0.03586228881096622,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000574_2022-04-25,98000574,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5761904761904761,0.2508082173788608,-0.09802358941663993,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000575_2022-04-25,98000575,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5105263157894736,0.18225359878204284,-0.13154689403166878,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,test
98000582_2022-04-25,98000582,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.419047619047619,0.22498677209793383,-0.14450111571565163,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000583_2022-04-25,98000583,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8099999999999999,0.7608167356618529,-0.8095608370803604,0.9523809523809523,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000584_2022-04-25,98000584,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.525,0.20228952674713277,-0.08164576219615237,0.9523809523809523,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000587_2022-04-25,98000587,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.719047619047619,0.3187774264577836,-0.43369461268728016,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000588_2022-04-25,98000588,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.7052631578947368,0.4102488190930615,0.09713855421686778,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,test
98000589_2022-04-25,98000589,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8400000000000001,0.5566818991507675,-0.692490118577076,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000590_2022-04-25,98000590,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.625,0.2881428739175648,0.2696009057458252,0.9523809523809523,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,test
98000591_2022-04-25,98000591,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.36500000000000005,0.3963982580024393,-0.21122749923726225,0.9523809523809523,5.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,20,test
98000592_2022-04-25,98000592,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6571428571428573,0.2959247008470712,-0.03787057698437989,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000593_2022-04-25,98000593,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.3333333333333333,0.12780193008453877,-0.037488045903729665,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000595_2022-04-25,98000595,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,1.15,0.5781094414691647,-0.006871278057718653,0.9523809523809523,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20,test
98000597_2022-04-25,98000597,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5952380952380952,0.32935723838438785,-0.025629582403570206,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,21,test
98000599_2022-04-25,98000599,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5428571428571429,0.16300744943538184,-0.018361491871214452,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,test
98000600_2022-04-25,98000600,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.45789473684210524,0.18948992782873186,0.09864578925095199,0.9047619047619048,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,test
98000602_2022-04-25,98000602,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.4578947368421053,0.17737527534606834,0.21617647058823522,0.9047619047619048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,test
98000603_2022-04-25,98000603,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8,0.3193743884534262,-0.044182339815109516,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21,test
98000604_2022-04-25,98000604,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6142857142857143,0.2761986862490738,-0.5918712145361809,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000605_2022-04-25,98000605,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6549999999999999,0.15719582155957415,-0.10933966111749648,0.9523809523809523,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000606_2022-04-25,98000606,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5611111111111112,0.17868437137915394,-0.29708645120203764,0.8571428571428571,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18,test
98000608_2022-04-25,98000608,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.47619047619047616,0.4887788476445783,-0.19642970991393055,1.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,21,test
98000610_2022-04-25,98000610,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.805263157894737,0.23681611293370483,0.14340409401061394,0.9047619047619048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,test
98000613_2022-04-25,98000613,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.9761904761904762,0.3767024846012592,-0.2466369142492824,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21,test
98000614_2022-04-25,98000614,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.8761904761904761,0.3659299959073619,0.09878865157794083,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21,test
98000615_2022-04-25,98000615,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.3571428571428572,0.49756550178989356,0.6027733503347145,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21,test
98000619_2022-04-25,98000619,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5666666666666667,0.23944379994757292,-0.155307618744023,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,test
98000620_2022-04-25,98000620,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.9333333333333332,0.35260932110954374,-0.18810965890978582,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000621_2022-04-25,98000621,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6199999999999999,0.15423836644690755,-0.22662775485559014,0.9523809523809523,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,test
98000622_2022-04-25,98000622,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.47619047619047616,0.20224925687072845,0.12087982148549553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,test
98000624_2022-04-25,98000624,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6449999999999999,0.2258900524358558,-0.10746332431277594,0.9523809523809523,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,20,test
98000625_2022-04-25,98000625,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.5526315789473685,0.30435436410107286,0.009987195902688643,0.9047619047619048,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,19,test
98000626_2022-04-25,98000626,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.26315789473684215,0.17387903303347121,-0.16881291375714202,0.9047619047619048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,test
98000627_2022-04-25,98000627,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.4,0.19235384061671346,0.010041440867070501,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,21,test
98000628_2022-04-25,98000628,2022-04-25,2022-03-27,2022-04-25,2022-04-26,2022-05-25,0.6199999999999999,0.45026308099294926,-0.11923918282599794,0.9523809523809523,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,20,test
