window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,future_actual_efficacy_mean_30d,n_target_efficacy_obs,audit_sub_age,audit_sub_sex,audit_sup_ID,split
98000116_2022-02-24,98000116,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.895047619047619,21,48,M,98000005.0,embargo
98000118_2022-02-24,98000118,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.30245000000000005,20,29,M,98000005.0,embargo
98000120_2022-02-24,98000120,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.927190476190476,21,64,F,98000005.0,embargo
98000122_2022-02-24,98000122,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6509047619047619,21,38,F,98000005.0,embargo
98000123_2022-02-24,98000123,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.62935,20,52,M,98000005.0,embargo
98000125_2022-02-24,98000125,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6190499999999999,20,20,M,98000006.0,embargo
98000127_2022-02-24,98000127,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5756666666666667,21,55,F,98000006.0,embargo
98000130_2022-02-24,98000130,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.518095238095238,21,26,M,98000006.0,embargo
98000131_2022-02-24,98000131,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.804809523809524,21,57,M,98000006.0,embargo
98000133_2022-02-24,98000133,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6391,20,26,F,98000006.0,embargo
98000136_2022-02-24,98000136,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7918571428571427,21,47,M,98000006.0,embargo
98000137_2022-02-24,98000137,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6120476190476191,21,34,F,98000006.0,embargo
98000139_2022-02-24,98000139,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4413809523809525,21,54,M,98000006.0,embargo
98000140_2022-02-24,98000140,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.46125000000000005,20,52,F,98000006.0,embargo
98000144_2022-02-24,98000144,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8387142857142857,21,18,M,98000006.0,embargo
98000145_2022-02-24,98000145,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9547619047619048,21,46,M,98000007.0,embargo
98000146_2022-02-24,98000146,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7986315789473684,19,43,F,98000007.0,embargo
98000147_2022-02-24,98000147,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9402380952380953,21,51,F,98000007.0,embargo
98000148_2022-02-24,98000148,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.32855000000000006,20,26,F,98000007.0,embargo
98000149_2022-02-24,98000149,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7442105263157895,19,57,M,98000007.0,embargo
98000150_2022-02-24,98000150,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5803333333333333,21,19,M,98000007.0,embargo
98000151_2022-02-24,98000151,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6889473684210526,19,64,M,98000007.0,embargo
98000153_2022-02-24,98000153,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6388571428571427,21,41,F,98000007.0,embargo
98000155_2022-02-24,98000155,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9443809523809522,21,53,F,98000007.0,embargo
98000159_2022-02-24,98000159,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.37771428571428567,21,23,M,98000007.0,embargo
98000160_2022-02-24,98000160,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.67755,20,26,M,98000007.0,embargo
98000161_2022-02-24,98000161,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.60055,20,54,M,98000007.0,embargo
98000162_2022-02-24,98000162,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.3937619047619047,21,27,M,98000007.0,embargo
98000164_2022-02-24,98000164,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6454761904761904,21,27,M,98000007.0,embargo
98000166_2022-02-24,98000166,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4439473684210526,19,24,F,98000680.0,embargo
98000168_2022-02-24,98000168,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6423809523809524,21,29,M,98000680.0,embargo
98000170_2022-02-24,98000170,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8592857142857143,21,50,F,98000680.0,embargo
98000171_2022-02-24,98000171,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7537777777777779,18,58,M,98000680.0,embargo
98000174_2022-02-24,98000174,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6881904761904761,21,56,F,98000680.0,embargo
98000175_2022-02-24,98000175,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9893000000000001,20,51,M,98000680.0,embargo
98000176_2022-02-24,98000176,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8583333333333333,21,42,M,98000680.0,embargo
98000180_2022-02-24,98000180,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6581904761904762,21,38,F,98000680.0,embargo
98000181_2022-02-24,98000181,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.75895,20,61,M,98000680.0,embargo
98000182_2022-02-24,98000182,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.27664999999999995,20,24,M,98000680.0,embargo
98000185_2022-02-24,98000185,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8332499999999999,20,38,F,98000009.0,embargo
98000186_2022-02-24,98000186,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6854999999999999,20,53,M,98000009.0,embargo
98000187_2022-02-24,98000187,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.782952380952381,21,51,F,98000009.0,embargo
98000188_2022-02-24,98000188,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9116000000000002,20,52,M,98000009.0,embargo
98000189_2022-02-24,98000189,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5032380952380953,21,36,M,98000009.0,embargo
98000190_2022-02-24,98000190,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5292857142857142,21,32,F,98000009.0,embargo
98000191_2022-02-24,98000191,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4791,20,40,F,98000009.0,embargo
98000192_2022-02-24,98000192,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.626952380952381,21,31,M,98000009.0,embargo
98000193_2022-02-24,98000193,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.48076190476190483,21,49,F,98000009.0,embargo
98000195_2022-02-24,98000195,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.49720000000000014,20,25,M,98000009.0,embargo
98000197_2022-02-24,98000197,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.447047619047619,21,38,M,98000009.0,embargo
98000198_2022-02-24,98000198,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7284285714285714,21,52,F,98000009.0,embargo
98000200_2022-02-24,98000200,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.43495238095238087,21,50,F,98000009.0,embargo
98000201_2022-02-24,98000201,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.72875,20,31,F,98000009.0,embargo
98000203_2022-02-24,98000203,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5424761904761906,21,41,M,98000009.0,embargo
98000204_2022-02-24,98000204,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4987142857142858,21,21,M,98000009.0,embargo
98000205_2022-02-24,98000205,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5682380952380951,21,53,M,98000010.0,embargo
98000207_2022-02-24,98000207,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7939499999999999,20,60,M,98000010.0,embargo
98000208_2022-02-24,98000208,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8181,20,26,M,98000010.0,embargo
98000209_2022-02-24,98000209,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7109047619047618,21,32,F,98000010.0,embargo
98000210_2022-02-24,98000210,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8275263157894737,19,28,F,98000010.0,embargo
98000211_2022-02-24,98000211,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8311052631578949,19,22,M,98000010.0,embargo
98000214_2022-02-24,98000214,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6024210526315791,19,21,M,98000010.0,embargo
98000216_2022-02-24,98000216,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6026499999999999,20,24,F,98000252.0,embargo
98000219_2022-02-24,98000219,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.61105,20,65,M,98000010.0,embargo
98000220_2022-02-24,98000220,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5818571428571429,21,65,M,98000010.0,embargo
98000222_2022-02-24,98000222,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6110000000000001,21,65,F,98000010.0,embargo
98000224_2022-02-24,98000224,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5949047619047618,21,23,F,98000010.0,embargo
98000225_2022-02-24,98000225,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8628095238095238,21,37,F,98000010.0,embargo
98000226_2022-02-24,98000226,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4971904761904761,21,59,M,98000011.0,embargo
98000227_2022-02-24,98000227,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5962857142857143,21,54,F,98000011.0,embargo
98000230_2022-02-24,98000230,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8013809523809524,21,56,M,98000011.0,embargo
98000231_2022-02-24,98000231,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9161428571428571,21,45,F,98000011.0,embargo
98000232_2022-02-24,98000232,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.20484999999999998,20,34,M,98000011.0,embargo
98000234_2022-02-24,98000234,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.32233333333333336,21,21,M,98000011.0,embargo
98000235_2022-02-24,98000235,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5179,20,58,M,98000011.0,embargo
98000236_2022-02-24,98000236,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7063809523809524,21,63,F,98000011.0,embargo
98000237_2022-02-24,98000237,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,1.041157894736842,19,44,F,98000011.0,embargo
98000240_2022-02-24,98000240,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,1.0698500000000002,20,56,F,98000011.0,embargo
98000241_2022-02-24,98000241,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8806666666666667,21,42,F,98000011.0,embargo
98000244_2022-02-24,98000244,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4623684210526316,19,65,F,98000011.0,embargo
98000247_2022-02-24,98000247,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.40757142857142853,21,18,F,98000012.0,embargo
98000249_2022-02-24,98000249,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.55655,20,45,F,98000012.0,embargo
98000250_2022-02-24,98000250,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5424761904761904,21,40,F,98000012.0,embargo
98000251_2022-02-24,98000251,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5205,20,27,M,98000012.0,embargo
98000255_2022-02-24,98000255,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5318947368421053,19,34,F,98000012.0,embargo
98000256_2022-02-24,98000256,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.90635,20,65,F,98000012.0,embargo
98000258_2022-02-24,98000258,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7426666666666666,21,46,F,98000012.0,embargo
98000259_2022-02-24,98000259,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.674952380952381,21,45,F,98000012.0,embargo
98000261_2022-02-24,98000261,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6643684210526315,19,44,F,98000012.0,embargo
98000266_2022-02-24,98000266,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9161904761904763,21,62,M,98000012.0,embargo
98000268_2022-02-24,98000268,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5086666666666667,21,63,F,98000013.0,embargo
98000269_2022-02-24,98000269,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5314285714285715,21,21,F,98000013.0,embargo
98000270_2022-02-24,98000270,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6735714285714286,21,55,F,98000013.0,embargo
98000271_2022-02-24,98000271,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6910526315789474,19,22,F,98000013.0,embargo
98000272_2022-02-24,98000272,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8282,20,59,F,98000013.0,embargo
98000273_2022-02-24,98000273,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.79105,20,50,F,98000013.0,embargo
98000274_2022-02-24,98000274,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.921,21,41,M,98000013.0,embargo
98000276_2022-02-24,98000276,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5065000000000001,20,21,M,98000013.0,embargo
98000277_2022-02-24,98000277,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7937,20,25,F,98000013.0,embargo
98000279_2022-02-24,98000279,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.33610526315789474,19,58,F,98000013.0,embargo
98000281_2022-02-24,98000281,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9906499999999998,20,36,F,98000013.0,embargo
98000282_2022-02-24,98000282,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6854,20,52,M,98000013.0,embargo
98000283_2022-02-24,98000283,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6641999999999999,20,26,F,98000013.0,embargo
98000284_2022-02-24,98000284,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6211428571428572,21,28,M,98000013.0,embargo
98000285_2022-02-24,98000285,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.3970952380952381,21,65,F,98000013.0,embargo
98000286_2022-02-24,98000286,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5440952380952381,21,20,F,98000013.0,embargo
98000287_2022-02-24,98000287,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6318095238095239,21,44,M,98000726.0,embargo
98000289_2022-02-24,98000289,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7968947368421052,19,30,M,98000726.0,embargo
98000291_2022-02-24,98000291,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.653904761904762,21,19,M,98000726.0,embargo
98000294_2022-02-24,98000294,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,1.0318095238095237,21,44,M,98000726.0,embargo
98000296_2022-02-24,98000296,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7575714285714286,21,45,F,98000726.0,embargo
98000297_2022-02-24,98000297,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.46416666666666667,18,27,F,98000726.0,embargo
98000298_2022-02-24,98000298,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.47804761904761905,21,63,F,98000726.0,embargo
98000299_2022-02-24,98000299,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5910000000000001,21,50,F,98000726.0,embargo
98000301_2022-02-24,98000301,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.3414,20,25,M,98000726.0,embargo
98000302_2022-02-24,98000302,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,1.098047619047619,21,62,M,98000726.0,embargo
98000304_2022-02-24,98000304,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.523904761904762,21,20,F,98000726.0,embargo
98000305_2022-02-24,98000305,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6664,20,22,M,98000726.0,embargo
98000306_2022-02-24,98000306,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8174761904761906,21,50,F,98000726.0,embargo
98000308_2022-02-24,98000308,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6912,20,40,F,98000015.0,embargo
98000309_2022-02-24,98000309,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.33919999999999995,20,19,M,98000015.0,embargo
98000311_2022-02-24,98000311,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.690047619047619,21,62,F,98000015.0,embargo
98000312_2022-02-24,98000312,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6677619047619048,21,39,M,98000015.0,embargo
98000313_2022-02-24,98000313,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8323333333333333,21,39,M,98000015.0,embargo
98000316_2022-02-24,98000316,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5286000000000001,20,47,M,98000015.0,embargo
98000319_2022-02-24,98000319,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.845952380952381,21,54,M,98000015.0,embargo
98000321_2022-02-24,98000321,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6385714285714285,21,36,M,98000015.0,embargo
98000322_2022-02-24,98000322,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.46421052631578946,19,36,M,98000015.0,embargo
98000323_2022-02-24,98000323,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7316190476190475,21,37,M,98000015.0,embargo
98000324_2022-02-24,98000324,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4352380952380952,21,29,M,98000015.0,embargo
98000327_2022-02-24,98000327,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.32565,20,18,M,98000605.0,embargo
98000328_2022-02-24,98000328,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.87995,20,26,F,98000605.0,embargo
98000329_2022-02-24,98000329,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.4493500000000001,20,64,F,98000605.0,embargo
98000330_2022-02-24,98000330,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.642095238095238,21,59,F,98000605.0,embargo
98000331_2022-02-24,98000331,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.731,21,31,M,98000605.0,embargo
98000332_2022-02-24,98000332,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9510000000000002,20,38,M,98000605.0,embargo
98000333_2022-02-24,98000333,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6939,20,60,M,98000605.0,embargo
98000334_2022-02-24,98000334,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8776666666666666,21,34,F,98000605.0,embargo
98000337_2022-02-24,98000337,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.45414999999999994,20,22,F,98000605.0,embargo
98000339_2022-02-24,98000339,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.86865,20,26,F,98000605.0,embargo
98000340_2022-02-24,98000340,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5103529411764706,17,55,F,98000605.0,embargo
98000343_2022-02-24,98000343,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.773,21,34,F,98000605.0,embargo
98000344_2022-02-24,98000344,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8245000000000001,20,56,M,98000605.0,embargo
98000345_2022-02-24,98000345,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9794500000000002,20,42,M,98000605.0,embargo
98000346_2022-02-24,98000346,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5430499999999999,20,28,F,98000605.0,embargo
98000347_2022-02-24,98000347,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5517619047619049,21,32,F,98000017.0,embargo
98000348_2022-02-24,98000348,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9871428571428572,21,30,M,98000017.0,embargo
98000349_2022-02-24,98000349,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.73165,20,55,F,98000017.0,embargo
98000351_2022-02-24,98000351,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8621428571428572,21,54,F,98000252.0,embargo
98000355_2022-02-24,98000355,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7965714285714286,21,55,F,98000017.0,embargo
98000356_2022-02-24,98000356,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7773,20,24,F,98000017.0,embargo
98000357_2022-02-24,98000357,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.698,21,49,M,98000017.0,embargo
98000358_2022-02-24,98000358,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9276500000000001,20,57,M,98000017.0,embargo
98000359_2022-02-24,98000359,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.593842105263158,19,27,M,98000017.0,embargo
98000360_2022-02-24,98000360,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.45785,20,63,M,98000017.0,embargo
98000362_2022-02-24,98000362,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6137777777777776,18,58,M,98000017.0,embargo
98000363_2022-02-24,98000363,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7915714285714286,21,39,M,98000017.0,embargo
98000365_2022-02-24,98000365,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.9483157894736841,19,45,F,98000017.0,embargo
98000367_2022-02-24,98000367,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.81075,20,42,F,98000017.0,embargo
98000368_2022-02-24,98000368,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.70895,20,41,F,98000018.0,embargo
98000370_2022-02-24,98000370,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5620476190476191,21,33,F,98000018.0,embargo
98000373_2022-02-24,98000373,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5622380952380952,21,38,F,98000018.0,embargo
98000375_2022-02-24,98000375,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.44226315789473675,19,41,M,98000018.0,embargo
98000376_2022-02-24,98000376,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.29799999999999993,21,19,F,98000018.0,embargo
98000377_2022-02-24,98000377,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6651904761904761,21,46,M,98000018.0,embargo
98000378_2022-02-24,98000378,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5688947368421052,19,36,M,98000018.0,embargo
98000379_2022-02-24,98000379,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.57195,20,47,F,98000018.0,embargo
98000381_2022-02-24,98000381,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6575714285714286,21,34,M,98000018.0,embargo
98000383_2022-02-24,98000383,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5738095238095238,21,37,F,98000018.0,embargo
98000384_2022-02-24,98000384,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6897368421052631,19,64,F,98000018.0,embargo
98000385_2022-02-24,98000385,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7461904761904762,21,42,M,98000018.0,embargo
98000387_2022-02-24,98000387,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5303333333333333,21,31,M,98000018.0,embargo
98000389_2022-02-24,98000389,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5821578947368421,19,43,M,98000019.0,embargo
98000390_2022-02-24,98000390,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.43489999999999995,20,19,M,98000019.0,embargo
98000391_2022-02-24,98000391,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7129047619047619,21,51,F,98000019.0,embargo
98000393_2022-02-24,98000393,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5215263157894737,19,53,M,98000019.0,embargo
98000394_2022-02-24,98000394,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.47619047619047616,21,29,F,98000019.0,embargo
98000395_2022-02-24,98000395,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7929999999999999,21,36,F,98000019.0,embargo
98000397_2022-02-24,98000397,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5855,18,37,F,98000019.0,embargo
98000398_2022-02-24,98000398,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.89865,20,24,F,98000019.0,embargo
98000400_2022-02-24,98000400,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7604285714285715,21,53,M,98000019.0,embargo
98000401_2022-02-24,98000401,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.5618571428571427,21,63,M,98000019.0,embargo
98000402_2022-02-24,98000402,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7218095238095239,21,41,F,98000019.0,embargo
98000404_2022-02-24,98000404,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.52315,20,44,M,98000019.0,embargo
98000408_2022-02-24,98000408,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.7718421052631579,19,41,F,98000593.0,embargo
98000409_2022-02-24,98000409,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.6839999999999999,20,18,M,98000593.0,embargo
98000410_2022-02-24,98000410,2022-02-24,2022-01-26,2022-02-24,2022-02-25,2022-03-26,0.8809499999999998,20,41,F,98000593.0,embargo
